Temps;Déplacement;Charge
(s);(mm);(N)
"69,40000";"4,62681";"37565,60547"
"69,50000";"4,63333";"37567,50000"
"69,60000";"4,64020";"37577,53906"
"69,70000";"4,64690";"37571,66016"
"69,80000";"4,65342";"37571,30469"
"69,90000";"4,66029";"37575,29688"
"70,00000";"4,66687";"37567,44141"
"70,10000";"4,67345";"37570,43359"
"70,20000";"4,68032";"37573,36719"
"70,30000";"4,68672";"37564,55078"
"70,40000";"4,69342";"37573,03125"
"70,50000";"4,70029";"37565,92969"
"70,60000";"4,70669";"37562,82031"
"70,70000";"4,71356";"37568,97266"
"70,80000";"4,72020";"37559,67578"
"70,90000";"4,72666";"37561,49219"
"71,00000";"4,73359";"37563,29297"
"71,10000";"4,74011";"37556,95703"
"71,20000";"4,74675";"37560,22656"
"71,30000";"4,75362";"37561,98438"
"71,40000";"4,76008";"37554,05469"
"71,50000";"4,76678";"37556,66016"
"71,60000";"4,77365";"37564,31641"
"71,70000";"4,77999";"37550,50781"
"71,80000";"4,78681";"37556,27734"
"71,90000";"4,79344";"37544,66016"
"72,00000";"4,80002";"37545,08984"
"72,10000";"4,80690";"37552,95703"
"72,20000";"4,81341";"37542,67578"
"72,30000";"4,82005";"37544,84766"
"72,40000";"4,82693";"37544,12891"
"72,50000";"4,83350";"37544,43750"
"72,60000";"4,84008";"37539,11719"
"72,70000";"4,84695";"37537,11719"
"72,80000";"4,85335";"37529,18359"
"72,90000";"4,86017";"37534,68359"
"73,00000";"4,86698";"37528,95703"
"73,10000";"4,87338";"37522,42578"
"73,20000";"4,88020";"37526,28906"
"73,30000";"4,88683";"37513,13281"
"73,40000";"4,89341";"37513,25781"
"73,50000";"4,90023";"37517,05078"
"73,60000";"4,90674";"37503,40625"
"73,70000";"4,91338";"37504,66797"
"73,80000";"4,92026";"37504,76172"
"73,90000";"4,92671";"37494,64453"
"74,00000";"4,93341";"37497,94141"
"74,10000";"4,94029";"37493,34375"
"74,20000";"4,94668";"37485,32031"
"74,30000";"4,95350";"37490,91406"
"74,40000";"4,96020";"37482,38672"
"74,50000";"4,96671";"37476,51953"
"74,60000";"4,97359";"37478,67188"
"74,70000";"4,98011";"37466,52734"
"74,80000";"4,98674";"37467,29688"
"74,90000";"4,99362";"37466,55859"
"75,00000";"5,00008";"37453,40625"
"75,10000";"5,00677";"37455,64453"
"75,20000";"5,01365";"37450,59375"
"75,30000";"5,02005";"37442,78125"
"75,40000";"5,02686";"37445,39453"
"75,50000";"5,03356";"37436,33203"
"75,60000";"5,04007";"37431,42578"
"75,70000";"5,04689";"37434,01953"
"75,80000";"5,05347";"37421,82422"
"75,90000";"5,06004";"37419,87500"
"76,00000";"5,06692";"37415,52734"
"76,10000";"5,07338";"37405,89453"
"76,20000";"5,08007";"37407,97266"
"76,30000";"5,08695";"37402,91016"
"76,40000";"5,09341";"37391,58594"
"76,50000";"5,10022";"37393,21094"
"76,60000";"5,10698";"37383,56641"
"76,70000";"5,11338";"37375,17578"
"76,80000";"5,12025";"37375,33203"
"76,90000";"5,12677";"37360,29297"
"77,00000";"5,13341";"37360,37891"
"77,10000";"5,14034";"37362,58984"
"77,20000";"5,14680";"37348,29688"
"77,30000";"5,15344";"37344,75781"
"77,40000";"5,16031";"37339,40625"
"77,50000";"5,16671";"37323,81641"
"77,60000";"5,17346";"37333,73047"
"77,70000";"5,18022";"37320,55859"
"77,80000";"5,18674";"37309,40625"
"77,90000";"5,19355";"37314,04688"
"78,00000";"5,20025";"37296,24609"
"78,10000";"5,20677";"37288,87891"
"78,20000";"5,21358";"37288,25391"
"78,30000";"5,22010";"37272,98438"
"78,40000";"5,22674";"37270,61719"
"78,50000";"5,23361";"37268,60156"
"78,60000";"5,24007";"37251,35547"
"78,70000";"5,24677";"37250,71094"
"78,80000";"5,25358";"37243,34375"
"78,90000";"5,26004";"37231,06641"
"79,00000";"5,26686";"37232,38281"
"79,10000";"5,27349";"37215,48047"
"79,20000";"5,28007";"37211,26953"
"79,30000";"5,28689";"37208,00781"
"79,40000";"5,29352";"37194,82812"
"79,50000";"5,30004";"37187,49609"
"79,60000";"5,30692";"37181,48828"
"79,70000";"5,31337";"37165,00000"
"79,80000";"5,32013";"37164,80859"
"79,90000";"5,32700";"37158,58203"
"80,00000";"5,33340";"37140,87500"
"80,10000";"5,34022";"37139,80859"
"80,20000";"5,34685";"37124,27734"
"80,30000";"5,35337";"37114,05859"
"80,40000";"5,36025";"37109,70703"
"80,50000";"5,36676";"37090,75000"
"80,60000";"5,37334";"37090,66797"
"80,70000";"5,38028";"37084,90625"
"80,80000";"5,38667";"37066,35938"
"80,90000";"5,39343";"37071,98438"
"81,00000";"5,40025";"37056,30469"
"81,10000";"5,40670";"37039,62500"
"81,20000";"5,41340";"37035,42578"
"81,30000";"5,42028";"37023,57812"
"81,40000";"5,42679";"37010,16797"
"81,50000";"5,43355";"37009,69531"
"81,60000";"5,44013";"36986,60547"
"81,70000";"5,44670";"36979,85938"
"81,80000";"5,45358";"36973,51172"
"81,90000";"5,46004";"36955,07812"
"82,00000";"5,46679";"36953,23047"
"82,10000";"5,47367";"36942,18359"
"82,20000";"5,48013";"36921,10156"
"82,30000";"5,48682";"36919,58594"
"82,40000";"5,49364";"36903,63672"
"82,50000";"5,50004";"36889,85547"
"82,60000";"5,50679";"36883,09375"
"82,70000";"5,51349";"36867,92578"
"82,80000";"5,52006";"36858,35156"
"82,90000";"5,52694";"36854,01562"
"83,00000";"5,53352";"36830,50391"
"83,10000";"5,54015";"36822,28516"
"83,20000";"5,54703";"36812,94141"
"83,30000";"5,55337";"36791,89453"
"83,40000";"5,56012";"36788,80469"
"83,50000";"5,56694";"36772,93359"
"83,60000";"5,57340";"36756,35938"
"83,70000";"5,58021";"36753,24609"
"83,80000";"5,58691";"36737,37891"
"83,90000";"5,59343";"36722,50391"
"84,00000";"5,60024";"36715,86328"
"84,10000";"5,60682";"36694,56641"
"84,20000";"5,61340";"36686,86328"
"84,30000";"5,62027";"36673,80469"
"84,40000";"5,62673";"36654,82812"
"84,50000";"5,63343";"36649,96875"
"84,60000";"5,64036";"36635,27344"
"84,70000";"5,64676";"36616,36328"
"84,80000";"5,65351";"36610,01562"
"84,90000";"5,66021";"36591,90625"
"85,00000";"5,66673";"36577,09766"
"85,10000";"5,67354";"36572,42188"
"85,20000";"5,68012";"36551,50391"
"85,30000";"5,68670";"36540,74609"
"85,40000";"5,69363";"36532,10547"
"85,50000";"5,70009";"36510,69141"
"85,60000";"5,70673";"36503,82422"
"85,70000";"5,71360";"36488,13281"
"85,80000";"5,72006";"36466,91016"
"85,90000";"5,72676";"36460,63672"
"86,00000";"5,73357";"36443,37109"
"86,10000";"5,74009";"36428,60156"
"86,20000";"5,74685";"36421,46094"
"86,30000";"5,75354";"36400,02734"
"86,40000";"5,76006";"36386,94531"
"86,50000";"5,76688";"36378,10938"
"86,60000";"5,77339";"36355,49609"
"86,70000";"5,78003";"36347,87891"
"86,80000";"5,78696";"36334,33984"
"86,90000";"5,79336";"36313,85156"
"87,00000";"5,80012";"36305,91797"
"87,10000";"5,80699";"36291,07812"
"87,20000";"5,81339";"36269,84375"
"87,30000";"5,82021";"36262,10156"
"87,40000";"5,82684";"36241,84766"
"87,50000";"5,83336";"36228,32812"
"87,60000";"5,84018";"36223,71094"
"87,70000";"5,84669";"36196,78125"
"87,80000";"5,85345";"36190,80469"
"87,90000";"5,86033";"36176,58594"
"88,00000";"5,86672";"36154,98047"
"88,10000";"5,87348";"36147,36328"
"88,20000";"5,88030";"36131,85938"
"88,30000";"5,88669";"36111,74609"
"88,40000";"5,89345";"36104,64453"
"88,50000";"5,90021";"36082,62109"
"88,60000";"5,90672";"36064,98438"
"88,70000";"5,91360";"36059,26953"
"88,80000";"5,92018";"36035,82422"
"88,90000";"5,92669";"36024,21094"
"89,00000";"5,93357";"36010,48047"
"89,10000";"5,94003";"35990,67188"
"89,20000";"5,94672";"35983,87109"
"89,30000";"5,95360";"35967,95703"
"89,40000";"5,96006";"35946,91016"
"89,50000";"5,96687";"35941,11719"
"89,60000";"5,97357";"35919,48047"
"89,70000";"5,98008";"35901,21094"
"89,80000";"5,98684";"35890,33203"
"89,90000";"5,99348";"35868,81250"
"90,00000";"6,00017";"35867,12891"
"90,10000";"6,00687";"35849,92969"
"90,20000";"6,01339";"35822,98828"
"90,30000";"6,02014";"35815,23828"
"90,40000";"6,02696";"35799,57812"
"90,50000";"6,03336";"35780,56641"
"90,60000";"6,04011";"35769,64844"
"90,70000";"6,04693";"35750,16016"
"90,80000";"6,05339";"35731,92578"
"90,90000";"6,06014";"35723,75391"
"91,00000";"6,06690";"35703,69922"
"91,10000";"6,07342";"35686,14844"
"91,20000";"6,08029";"35676,57031"
"91,30000";"6,08687";"35651,84766"
"91,40000";"6,09345";"35642,31641"
"91,50000";"6,10026";"35628,29688"
"91,60000";"6,10672";"35601,62109"
"91,70000";"6,11342";"35594,87891"
"91,80000";"6,12029";"35579,74609"
"91,90000";"6,12669";"35556,61719"
"92,00000";"6,13350";"35550,95703"
"92,10000";"6,14026";"35529,15625"
"92,20000";"6,14678";"35512,19531"
"92,30000";"6,15353";"35500,47266"
"92,40000";"6,16017";"35478,41406"
"92,50000";"6,16675";"35463,66797"
"92,60000";"6,17356";"35451,11328"
"92,70000";"6,18008";"35427,82031"
"92,80000";"6,18684";"35420,64453"
"92,90000";"6,19365";"35402,29297"
"93,00000";"6,20005";"35377,36328"
"93,10000";"6,20687";"35372,01562"
"93,20000";"6,21362";"35350,22656"
"93,30000";"6,22002";"35330,28516"
"93,40000";"6,22684";"35321,46094"
"93,50000";"6,23353";"35299,82812"
"93,60000";"6,24011";"35286,34766"
"93,70000";"6,24693";"35273,01953"
"93,80000";"6,25344";"35246,67188"
"93,90000";"6,26008";"35235,87500"
"94,00000";"6,26701";"35221,09375"
"94,10000";"6,27335";"35198,09375"
"94,20000";"6,28017";"35191,08594"
"94,30000";"6,28693";"35169,63672"
"94,40000";"6,29344";"35149,86328"
"94,50000";"6,30026";"35139,87891"
"94,60000";"6,30684";"35117,23438"
"94,70000";"6,31341";"35102,23047"
"94,80000";"6,32017";"35089,48828"
"94,90000";"6,32668";"35066,85938"
"95,00000";"6,33338";"35057,82031"
"95,10000";"6,34026";"35039,85938"
"95,20000";"6,34671";"35016,30078"
"95,30000";"6,35347";"35007,09375"
"95,40000";"6,36029";"34989,93359"
"95,50000";"6,36668";"34966,67578"
"95,60000";"6,37350";"34956,30078"
"95,70000";"6,38020";"34934,39062"
"95,80000";"6,38659";"34913,11328"
"95,90000";"6,39347";"34904,93359"
"96,00000";"6,40011";"34878,14844"
"96,10000";"6,40674";"34865,83203"
"96,20000";"6,41362";"34853,54297"
"96,30000";"6,42014";"34824,92969"
"96,40000";"6,42683";"34815,67969"
"96,50000";"6,43365";"34793,18750"
"96,60000";"6,44005";"34768,73438"
"96,70000";"6,44680";"34762,05859"
"96,80000";"6,45356";"34742,85547"
"96,90000";"6,46007";"34721,67969"
"97,00000";"6,46689";"34709,55078"
"97,10000";"6,47353";"34687,33984"
"97,20000";"6,48004";"34670,87109"
"97,30000";"6,48698";"34658,94141"
"97,40000";"6,49344";"34630,03516"
"97,50000";"6,50007";"34618,25391"
"97,60000";"6,50695";"34598,64844"
"97,70000";"6,51335";"34576,32031"
"97,80000";"6,52016";"34567,87891"
"97,90000";"6,52692";"34543,81641"
"98,00000";"6,53338";"34525,35156"
"98,10000";"6,54019";"34511,38281"
"98,20000";"6,54683";"34488,75391"
"98,30000";"6,55341";"34471,53516"
"98,40000";"6,56022";"34456,59766"
"98,50000";"6,56674";"34432,46875"
"98,60000";"6,57344";"34422,96484"
"98,70000";"6,58025";"34402,39844"
"98,80000";"6,58671";"34377,82812"
"98,90000";"6,59347";"34367,25391"
"99,00000";"6,60022";"34346,10938"
"99,10000";"6,60668";"34321,75391"
"99,20000";"6,61355";"34312,08594"
"99,30000";"6,62025";"34285,69922"
"99,40000";"6,62677";"34267,41406"
"99,50000";"6,63358";"34252,53906"
"99,60000";"6,64016";"34227,30078"
"99,70000";"6,64680";"34212,00000"
"99,80000";"6,65355";"34195,13281"
"99,90000";"6,66001";"34167,68750"
"100,00000";"6,66677";"34160,47656"
"100,10000";"6,67364";"34137,47266"
"100,20000";"6,68004";"34112,52344"
"100,30000";"6,68686";"34101,92969"
"100,40000";"6,69361";"34074,39453"
"100,50000";"6,70001";"34052,36719"
"100,60000";"6,70683";"34038,12891"
"100,70000";"6,71346";"34015,19531"
"100,80000";"6,72004";"33999,33594"
"100,90000";"6,72692";"33981,28516"
"101,00000";"6,73349";"33954,83984"
"101,10000";"6,74013";"33940,92188"
"101,20000";"6,74695";"33919,43750"
"101,30000";"6,75334";"33895,48828"
"101,40000";"6,76022";"33883,59375"
"101,50000";"6,76691";"33858,13281"
"101,60000";"6,77337";"33834,52734"
"101,70000";"6,78025";"33825,64844"
"101,80000";"6,78688";"33797,13672"
"101,90000";"6,79340";"33777,73047"
"102,00000";"6,80022";"33760,32031"
"102,10000";"6,80685";"33735,61328"
"102,20000";"6,81343";"33718,32031"
"102,30000";"6,82025";"33697,72656"
"102,40000";"6,82670";"33673,17969"
"102,50000";"6,83346";"33660,22266"
"102,60000";"6,84028";"33636,26172"
"102,70000";"6,84667";"33609,26562"
"102,80000";"6,85355";"33599,07812"
"102,90000";"6,86019";"33570,78906"
"103,00000";"6,86676";"33549,51953"
"103,10000";"6,87358";"33535,14453"
"103,20000";"6,88010";"33506,53906"
"103,30000";"6,88673";"33489,00391"
"103,40000";"6,89361";"33470,53125"
"103,50000";"6,90013";"33445,01953"
"103,60000";"6,90688";"33430,98828"
"103,70000";"6,91364";"33403,03125"
"103,80000";"6,92004";"33378,15625"
"103,90000";"6,92685";"33366,21094"
"104,00000";"6,93355";"33337,92578"
"104,10000";"6,94001";"33315,23438"
"104,20000";"6,94688";"33298,52734"
"104,30000";"6,95346";"33273,15625"
"104,40000";"6,96015";"33254,46094"
"104,50000";"6,96697";"33233,99609"
"104,60000";"6,97343";"33202,73047"
"104,70000";"6,98012";"33189,06250"
"104,80000";"6,98694";"33164,12891"
"104,90000";"6,99334";"33137,55859"
"105,00000";"7,00015";"33125,34375"
"105,10000";"7,00691";"33095,69922"
"105,20000";"7,01343";"33071,79297"
"105,30000";"7,02024";"33054,16016"
"105,40000";"7,02682";"33027,86719"
"105,50000";"7,03334";"33007,10547"
"105,60000";"7,04021";"32987,10156"
"105,70000";"7,04667";"32956,46484"
"105,80000";"7,05337";"32939,28906"
"105,90000";"7,06030";"32917,09766"
"106,00000";"7,06676";"32886,99219"
"106,10000";"7,07352";"32874,63672"
"106,20000";"7,08033";"32849,31641"
"106,30000";"7,08673";"32820,15625"
"106,40000";"7,09354";"32802,26172"
"106,50000";"7,10012";"32767,90430"
"106,60000";"7,10676";"32749,45117"
"106,70000";"7,11363";"32730,84961"
"106,80000";"7,12015";"32700,60156"
"106,90000";"7,12679";"32681,73047"
"107,00000";"7,13366";"32656,38281"
"107,10000";"7,14006";"32627,63867"
"107,20000";"7,14682";"32611,19141"
"107,30000";"7,15357";"32582,19727"
"107,40000";"7,15985";"32554,97461"
"107,50000";"7,16685";"32546,08789"
"107,60000";"7,17354";"32510,58203"
"107,70000";"7,18012";"32487,05469"
"107,80000";"7,18700";"32468,73047"
"107,90000";"7,19345";"32435,28906"
"108,00000";"7,20009";"32415,77148"
"108,10000";"7,20697";"32392,18359"
"108,20000";"7,21342";"32362,72266"
"108,30000";"7,22018";"32343,24805"
"108,40000";"7,22699";"32319,57812"
"108,50000";"7,23339";"32284,72852"
"108,60000";"7,24021";"32267,87695"
"108,70000";"7,24690";"32234,98828"
"108,80000";"7,25336";"32205,65625"
"108,90000";"7,26018";"32190,04297"
"109,00000";"7,26676";"32154,39258"
"109,10000";"7,27339";"32129,24805"
"109,20000";"7,28027";"32109,62695"
"109,30000";"7,28678";"32078,32812"
"109,40000";"7,29342";"32056,60938"
"109,50000";"7,30030";"32030,34180"
"109,60000";"7,30669";"31997,13281"
"109,70000";"7,31345";"31978,34180"
"109,80000";"7,32027";"31946,76367"
"109,90000";"7,32672";"31917,62891"
"110,00000";"7,33354";"31897,88672"
"110,10000";"7,34018";"31863,87500"
"110,20000";"7,34675";"31839,40039"
"110,30000";"7,35363";"31819,37305"
"110,40000";"7,36015";"31782,29102"
"110,50000";"7,36678";"31756,90820"
"110,60000";"7,37360";"31731,41992"
"110,70000";"7,38006";"31700,83789"
"110,80000";"7,38681";"31678,67383"
"110,90000";"7,39369";"31647,60742"
"111,00000";"7,40009";"31617,25391"
"111,10000";"7,40690";"31596,01758"
"111,20000";"7,41360";"31561,09961"
"111,30000";"7,42006";"31531,29883"
"111,40000";"7,42693";"31512,08789"
"111,50000";"7,43345";"31473,44531"
"111,60000";"7,44008";"31449,84570"
"111,70000";"7,44702";"31425,21289"
"111,80000";"7,45342";"31386,76367"
"111,90000";"7,46011";"31363,85742"
"112,00000";"7,46693";"31332,98438"
"112,10000";"7,47339";"31301,26953"
"112,20000";"7,48014";"31277,89453"
"112,30000";"7,48690";"31240,60938"
"112,40000";"7,49342";"31212,64648"
"112,50000";"7,50029";"31190,17773"
"112,60000";"7,50687";"31150,84766"
"112,70000";"7,51345";"31121,25195"
"112,80000";"7,52032";"31096,28320"
"112,90000";"7,52672";"31060,08984"
"113,00000";"7,53342";"31036,93945"
"113,10000";"7,54029";"31003,38867"
"113,20000";"7,54669";"30965,72461"
"113,30000";"7,55351";"30944,77344"
"113,40000";"7,56026";"30912,52148"
"113,50000";"7,56672";"30874,62109"
"113,60000";"7,57353";"30851,95508"
"113,70000";"7,58005";"30809,29297"
"113,80000";"7,58675";"30782,15625"
"113,90000";"7,59362";"30750,61133"
"114,00000";"7,60008";"30710,12500"
"114,10000";"7,60672";"30681,54688"
"114,20000";"7,61365";"30654,23047"
"114,30000";"7,62005";"30613,91992"
"114,40000";"7,62681";"30587,18359"
"114,50000";"7,63362";"30550,85742"
"114,60000";"7,64002";"30514,13086"
"114,70000";"7,64684";"30489,96680"
"114,80000";"7,65347";"30447,20898"
"114,90000";"7,66005";"30416,78906"
"115,00000";"7,66693";"30386,25781"
"115,10000";"7,67350";"30345,33789"
"115,20000";"7,68008";"30314,03516"
"115,30000";"7,68696";"30279,67578"
"115,40000";"7,69341";"30237,93359"
"115,50000";"7,70011";"30205,07617"
"115,60000";"7,70693";"30170,78906"
"115,70000";"7,71338";"30131,15820"
"115,80000";"7,72026";"30107,40625"
"115,90000";"7,72689";"30061,35742"
"116,00000";"7,73341";"30023,23438"
"116,10000";"7,74029";"29994,13086"
"116,20000";"7,74680";"29947,52734"
"116,30000";"7,75338";"29914,74805"
"116,40000";"7,76026";"29878,00781"
"116,50000";"7,76672";"29838,34766"
"116,60000";"7,77353";"29806,87695"
"116,70000";"7,78035";"29762,27734"
"116,80000";"7,78674";"29725,61133"
"116,90000";"7,79350";"29685,88672"
"117,00000";"7,80020";"29638,28516"
"117,10000";"7,80665";"29595,91211"
"117,20000";"7,81359";"29563,48438"
"117,30000";"7,82017";"29512,82031"
"117,40000";"7,82674";"29474,20508"
"117,50000";"7,83368";"29432,83398"
"117,60000";"7,84008";"29375,92188"
"117,70000";"7,84683";"29329,88086"
"117,80000";"7,85365";"29266,53125"
"117,86200";"7,85753";"28884,84570"
"117,86400";"7,85777";"28312,90430"
"117,86600";"7,85789";"27333,68945"
"117,86800";"7,85843";"26066,20703"
"117,87000";"7,85879";"24655,26172"
"117,87200";"7,85921";"23145,32422"
"117,87400";"7,85969";"21533,11133"
"117,87600";"7,86005";"19849,07812"
"117,87800";"7,86046";"18144,54688"
"117,88000";"7,86100";"16451,58398"
